chunk_size,run_number,time_ms,throughput_mibps
98304,11,62.608,3271.155
98304,12,65.676,3118.354
98304,13,62.659,3268.498
98304,14,63.152,3242.971
98304,15,63.244,3238.257
98304,16,63.574,3221.467
98304,17,64.222,3188.935
98304,18,61.695,3319.561
98304,19,63.108,3245.211
98304,20,63.456,3227.445
98304,21,64.542,3173.110
98304,22,62.914,3255.251
98304,23,62.400,3282.044
98304,24,62.292,3287.726
98304,25,65.229,3139.689
98304,26,63.121,3244.574
98304,27,65.472,3128.068
98304,28,64.779,3161.523
98304,29,64.547,3172.882
98304,30,63.362,3232.235
106496,1,62.870,3257.495
106496,2,64.611,3169.730
106496,3,66.347,3086.811
106496,4,64.872,3156.974
106496,5,64.817,3159.652
106496,6,64.777,3161.594
106496,7,64.306,3184.757
106496,8,65.987,3103.628
106496,9,65.706,3116.911
106496,10,64.989,3151.300
106496,11,65.080,3146.900
106496,12,64.744,3163.246
106496,13,63.313,3234.746
106496,14,64.223,3188.865
106496,15,65.007,3150.415
106496,16,66.675,3071.629
106496,17,63.338,3233.424
106496,18,63.356,3232.528
106496,19,63.727,3213.717
106496,20,62.670,3267.934
106496,21,61.676,3320.571
106496,22,62.013,3302.541
106496,23,62.454,3279.196
106496,24,62.787,3261.835
106496,25,62.647,3269.107
106496,26,62.657,3268.565
106496,27,62.497,3276.962
106496,28,62.741,3264.234
106496,29,62.746,3263.971
106496,30,62.750,3263.742
114688,1,63.494,3225.506
114688,2,62.641,3269.432
114688,3,62.944,3253.705
114688,4,62.110,3297.392
114688,5,62.155,3294.968
114688,6,62.856,3258.217
114688,7,62.923,3254.757
114688,8,63.915,3204.238
114688,9,63.028,3249.345
114688,10,63.470,3226.704
114688,11,63.880,3206.021
114688,12,65.680,3118.150
114688,13,61.970,3304.851
114688,14,62.337,3285.345
114688,15,68.904,2972.240
114688,16,65.363,3133.275
114688,17,64.431,3178.574
114688,18,64.665,3167.081
114688,19,65.537,3124.965
114688,20,65.291,3136.707
114688,21,64.292,3185.486
114688,22,64.292,3185.482
114688,23,64.515,3174.452
114688,24,64.207,3189.680
114688,25,64.141,3192.963
114688,26,65.224,3139.940
114688,27,64.928,3154.254
114688,28,64.824,3159.337
114688,29,65.478,3127.786
114688,30,61.572,3326.180
122880,1,61.193,3346.780
122880,2,61.959,3305.430
122880,3,62.249,3290.009
122880,4,62.308,3286.906
122880,5,61.682,3320.243
122880,6,61.688,3319.933
122880,7,61.863,3310.526
122880,8,61.871,3310.117
122880,9,61.887,3309.256
122880,10,61.139,3349.718
122880,11,61.846,3311.453
122880,12,61.500,3330.063
122880,13,61.941,3306.385
122880,14,61.661,3321.371
122880,15,61.913,3307.893
122880,16,61.947,3306.028
122880,17,61.550,3327.378
122880,18,61.681,3320.335
122880,19,61.531,3328.388
122880,20,62.117,3296.989
122880,21,62.125,3296.576
122880,22,61.949,3305.964
122880,23,62.217,3291.729
122880,24,62.342,3285.128
122880,25,70.727,2895.630
122880,26,66.030,3101.600
122880,27,64.144,3192.822
122880,28,65.154,3143.337
122880,29,64.594,3170.553
122880,30,64.687,3166.019
131072,1,64.480,3176.187
131072,2,66.899,3061.343
131072,3,64.957,3152.858
131072,4,63.344,3233.149
131072,5,63.915,3204.233
131072,6,63.797,3210.198
131072,7,64.291,3185.515
131072,8,64.298,3185.160
131072,9,65.836,3110.764
131072,10,64.384,3180.899
131072,11,63.573,3221.474
131072,12,64.197,3190.187
131072,13,64.048,3197.604
131072,14,65.148,3143.599
131072,15,65.863,3109.477
131072,16,65.135,3144.224
131072,17,65.717,3116.385
131072,18,63.850,3207.530
131072,19,63.786,3210.736
131072,20,63.440,3228.239
131072,21,64.052,3197.385
131072,22,64.156,3192.239
131072,23,63.904,3204.813
131072,24,64.001,3199.971
131072,25,63.759,3212.109
131072,26,64.989,3151.311
131072,27,63.853,3207.356
131072,28,63.978,3201.098
131072,29,64.117,3194.155
131072,30,63.890,3205.527
139264,1,63.191,3240.970
139264,2,64.155,3192.264
139264,3,64.070,3196.526
139264,4,63.861,3206.942
139264,5,63.693,3215.446
139264,6,63.731,3213.508
139264,7,63.455,3227.506
139264,8,64.206,3189.716
139264,9,64.134,3193.334
139264,10,64.448,3177.772
139264,11,63.948,3202.627
139264,12,63.842,3207.903
139264,13,63.698,3215.167
139264,14,64.135,3193.287
139264,15,64.278,3186.170
139264,16,63.830,3208.539
139264,17,67.608,3029.246
139264,18,64.301,3185.013
139264,19,64.572,3171.673
139264,20,63.756,3212.239
139264,21,63.880,3206.010
139264,22,64.302,3184.972
139264,23,64.802,3160.374
139264,24,64.309,3184.617
139264,25,64.935,3153.929
